Date,Price,Open,High,Low,Change
"May 25, 2017",835.12,840.1,840.89,834.75,-0.57
"May 24, 2017",839.93,841.45,842.65,837.42,-0.21
"May 23, 2017",841.67,834.51,845.09,833.17,0.87
"May 22, 2017",834.4,833.13,836.28,830.72,0.06
"May 19, 2017",833.91,837.7,840.34,831.22,-0.45
"May 18, 2017",837.7,834.25,843.97,833.88,0.38
"May 17, 2017",834.54,828.9,835.28,827.97,0.69
"May 16, 2017",828.84,828.8,832.93,826.54,-0.0
"May 15, 2017",828.86,829.65,834.49,827.04,-0.11
"May 12, 2017",829.75,829.49,836.54,828.03,0.0
"May 11, 2017",829.71,833.87,834.89,828.68,-0.53
"May 10, 2017",834.15,837.22,840.01,833.23,-0.31
"May 09, 2017",836.71,837.45,839.72,833.41,-0.09
"May 08, 2017",837.46,841.1,844.06,835.66,-0.64
"May 05, 2017",842.87,841.08,845.0,838.74,0.18
"May 04, 2017",841.36,841.62,843.68,837.4,-0.05
"May 03, 2017",841.74,850.96,851.75,840.42,-1.08
"May 02, 2017",850.97,855.92,856.82,847.76,-0.61
"May 01, 2017",856.16,848.43,857.47,848.43,0.48
"Apr 28, 2017",852.1,844.85,853.74,843.83,0.87
"Apr 27, 2017",844.72,847.23,849.32,844.17,-0.26
"Apr 26, 2017",846.88,850.4,852.4,843.84,-0.39
"Apr 25, 2017",850.18,858.34,859.86,847.45,-1.0
"Apr 24, 2017",858.78,860.39,862.0,853.17,0.35
"Apr 21, 2017",855.8,856.65,858.08,853.29,-0.1
"Apr 20, 2017",856.66,857.2,859.26,853.31,-0.1
"Apr 19, 2017",857.49,864.24,864.61,855.62,-0.74
"Apr 18, 2017",863.89,859.55,866.15,858.72,0.46
"Apr 17, 2017",859.96,860.32,865.03,859.27,-0.13
"Apr 14, 2017",861.09,860.31,865.85,858.74,0.12
"Apr 13, 2017",860.02,853.65,861.86,853.11,0.75
"Apr 12, 2017",853.6,858.88,863.57,851.69,-0.64
"Apr 11, 2017",859.11,857.72,862.7,856.0,0.16
"Apr 10, 2017",857.72,853.21,858.72,852.29,0.51
"Apr 07, 2017",853.37,854.07,858.75,851.09,-0.04
"Apr 06, 2017",853.67,853.76,856.48,851.58,-0.05
"Apr 05, 2017",854.11,851.37,856.48,849.51,0.35
"Apr 04, 2017",851.13,849.36,852.04,847.83,0.17
"Apr 03, 2017",849.69,852.59,853.4,846.46,-0.34
"Mar 31, 2017",852.61,854.66,858.12,851.75,-0.25
"Mar 30, 2017",854.72,852.28,858.2,850.93,0.26
"Mar 29, 2017",852.5,852.5,855.5,850.17,0.03
"Mar 28, 2017",852.27,846.6,852.84,844.29,0.67
"Mar 27, 2017",846.6,851.04,853.61,843.72,-0.61
"Mar 24, 2017",851.8,856.27,858.75,848.69,-0.53
"Mar 23, 2017",856.38,857.85,861.04,853.38,-0.16
"Mar 22, 2017",857.79,863.78,864.26,857.04,-0.69
"Mar 21, 2017",863.72,861.51,865.79,860.03,0.26
"Mar 20, 2017",861.52,869.79,872.19,859.23,-0.94
"Mar 17, 2017",869.7,867.5,872.84,865.04,0.35
"Mar 16, 2017",866.65,869.88,873.33,862.84,-0.4
"Mar 15, 2017",870.11,869.45,876.26,865.24,0.09
"Mar 14, 2017",869.32,868.9,871.6,865.91,0.03
"Mar 13, 2017",869.09,867.09,871.7,864.94,0.31
"Mar 10, 2017",866.43,870.76,873.54,865.5,-0.49
"Mar 09, 2017",870.71,869.27,871.94,867.66,0.14
"Mar 08, 2017",869.51,873.09,874.79,868.3,-0.41
"Mar 07, 2017",873.13,875.61,880.0,871.98,-0.27
"Mar 06, 2017",875.49,873.76,879.18,872.26,0.03
"Mar 03, 2017",875.24,871.39,876.24,868.59,0.45
"Mar 02, 2017",871.33,875.12,877.29,867.86,-0.47
"Mar 01, 2017",875.41,870.85,878.07,868.35,0.47
"Feb 28, 2017",871.32,870.81,872.43,863.33,0.07
"Feb 27, 2017",870.67,866.53,873.33,866.32,0.36
"Feb 24, 2017",867.54,874.12,875.25,866.16,-0.77
"Feb 23, 2017",874.24,876.92,878.91,870.76,-0.31
"Feb 22, 2017",876.98,877.05,881.76,874.04,-0.03
"Feb 21, 2017",877.28,880.45,883.4,876.17,-0.39
"Feb 20, 2017",880.68,881.74,884.28,878.57,-0.24
"Feb 17, 2017",882.82,878.48,884.82,877.45,0.48
"Feb 16, 2017",878.6,875.48,882.54,873.86,0.38
"Feb 15, 2017",875.3,872.62,879.0,871.83,0.28
"Feb 14, 2017",872.85,878.61,883.01,869.57,-0.62
"Feb 13, 2017",878.32,880.18,885.67,877.58,-0.2
"Feb 10, 2017",880.12,878.36,883.16,876.43,0.28
"Feb 09, 2017",877.65,875.5,878.99,870.82,0.25
"Feb 08, 2017",875.46,871.78,876.92,870.14,0.42
"Feb 07, 2017",871.84,868.87,879.59,865.84,0.29
"Feb 06, 2017",869.35,873.25,876.23,864.87,-0.62
"Feb 03, 2017",874.78,875.87,880.05,871.51,-0.15
"Feb 02, 2017",876.1,874.92,882.9,873.03,0.11
"Feb 01, 2017",875.15,873.63,879.3,870.87,0.19
"Jan 31, 2017",873.53,884.35,885.64,869.98,-1.24
"Jan 30, 2017",884.53,888.15,891.91,882.92,-0.63
"Jan 27, 2017",890.18,883.39,891.93,879.88,0.77
"Jan 26, 2017",883.4,880.59,883.83,875.24,0.33
"Jan 25, 2017",880.46,887.33,888.2,876.04,-0.77
"Jan 24, 2017",887.27,881.97,888.26,880.1,0.59
"Jan 23, 2017",882.08,887.99,889.65,880.72,-0.67
"Jan 20, 2017",888.07,888.5,891.42,883.36,-0.06
"Jan 19, 2017",888.62,884.78,891.96,882.85,0.47
"Jan 18, 2017",884.43,878.46,887.59,875.96,0.69
"Jan 17, 2017",878.4,884.7,888.34,875.91,-0.73
"Jan 16, 2017",884.87,880.3,886.88,877.95,0.38
"Jan 13, 2017",881.49,880.05,885.57,877.3,0.18
"Jan 12, 2017",879.94,884.25,886.46,878.9,-0.45
"Jan 11, 2017",883.89,885.61,889.46,879.18,-0.2
"Jan 10, 2017",885.66,884.77,886.68,879.2,0.09
"Jan 09, 2017",884.89,876.44,887.4,875.62,0.87
"Jan 06, 2017",877.22,867.56,879.08,866.06,1.14
"Jan 05, 2017",867.32,871.51,872.12,864.39,-0.45
"Jan 04, 2017",871.28,872.29,876.49,867.97,-0.08
"Jan 03, 2017",871.99,864.73,875.93,863.91,0.8
"Jan 02, 2017",865.08,872.37,872.88,864.07,-0.7
"Dec 30, 2016",871.15,870.41,873.72,866.59,0.04
"Dec 29, 2016",870.84,870.23,874.06,868.32,0.07
"Dec 28, 2016",870.23,867.05,874.1,866.3,0.28
"Dec 27, 2016",867.84,863.63,869.83,861.08,0.52
"Dec 26, 2016",863.39,860.43,869.11,859.25,0.14
"Dec 23, 2016",862.15,869.77,871.37,859.86,-0.88
"Dec 22, 2016",869.84,864.36,872.36,862.53,0.63
"Dec 21, 2016",864.36,865.78,870.07,863.38,-0.13
