Date,Open,High,Low,Close,Volume
2013-05-13,290500,293000,281500,292000,302757
2013-05-14,286000,291500,285000,289000,246085
2013-05-15,288000,296000,286000,293000,399662
2013-05-16,297000,320000,296500,315000,445540
2013-05-20,316000,323500,313000,313000,261725
2013-05-21,316000,323000,315000,319000,216338
2013-05-22,320000,321500,316000,317000,202164
2013-05-23,314500,315500,308000,309000,223077
2013-05-24,313500,315500,308500,313000,154689
2013-05-27,309500,314500,309000,312000,93546
2013-05-28,314500,321000,313000,315000,225378
2013-05-29,315000,318500,313500,318000,138565
2013-05-30,315500,316000,305500,307000,281745
2013-05-31,309000,312000,300500,305000,174745
2013-06-03,305000,305000,298000,298000,205400
2013-06-04,298000,300500,292500,292500,225957
2013-06-05,294500,299500,292500,296000,286072
2013-06-07,300000,301000,286500,290000,243631
2013-06-10,290000,297000,288500,295000,117014
2013-06-11,293500,301000,291500,301000,178937
2013-06-12,299500,301000,291500,292500,125140
2013-06-13,290500,291500,279500,279500,386306
2013-06-14,283000,285500,279500,281000,184466
2013-06-17,283000,284000,271500,280500,196372
2013-06-18,280000,288500,273500,287000,230150
2013-06-19,289500,289500,278000,279500,118105
2013-06-20,271000,273000,267000,270500,262317
2013-06-21,263500,275000,263000,275000,165330
2013-06-24,272500,276500,269000,271000,102050
2013-06-25,273000,277000,265000,269500,178686
2013-06-26,276000,278000,271000,276000,173542
2013-06-27,280000,284500,277000,277000,222275
2013-06-28,279500,293000,278500,290500,330174
2013-07-01,288000,293000,284000,290000,136750
2013-07-02,290500,299500,287500,293000,197390
2013-07-03,297000,301500,290000,291500,173330
2013-07-04,291500,292500,285500,290500,160260
2013-07-05,291000,295000,287000,288000,98693
2013-07-08,288000,294000,287000,290500,118776
2013-07-09,294000,295500,287000,295500,107661
2013-07-10,296500,297000,279000,280000,360679
2013-07-11,284500,292000,284000,290000,183732
2013-07-12,287500,290000,284000,290000,154141
2013-07-15,288500,288500,282000,286500,123843
2013-07-16,288000,295500,285000,292500,136976
2013-07-17,292500,295500,288000,293000,121540
2013-07-18,292000,296500,287500,288000,167697
2013-07-19,287000,288500,282000,283000,189465
2013-07-22,286000,286500,277000,277500,211980
2013-07-23,279000,285500,277500,283500,238953
2013-07-24,285000,286000,271000,276000,379031
2013-07-25,278000,285000,276500,280000,388462
2013-07-26,288500,303000,286500,301000,679772
2013-07-29,300000,302500,288000,293500,1249690
2013-07-30,0,0,0,293500,0
2013-07-31,0,0,0,293500,0
2013-08-01,0,0,0,293500,0
2013-08-02,0,0,0,293500,0
2013-08-05,0,0,0,293500,0
2013-08-06,0,0,0,293500,0
2013-08-07,0,0,0,293500,0
2013-08-08,0,0,0,293500,0
2013-08-09,0,0,0,293500,0
2013-08-12,0,0,0,293500,0
2013-08-13,0,0,0,293500,0
2013-08-14,0,0,0,293500,0
2013-08-16,0,0,0,293500,0
2013-08-19,0,0,0,293500,0
2013-08-20,0,0,0,293500,0
2013-08-21,0,0,0,293500,0
2013-08-22,0,0,0,293500,0
2013-08-23,0,0,0,293500,0
2013-08-26,0,0,0,293500,0
2013-08-27,0,0,0,293500,0
2013-08-28,0,0,0,293500,0
2013-08-29,460000,491500,431000,480000,2021372
2013-08-30,474000,474000,446500,446500,752698
2013-09-02,446500,458500,446500,449500,329233
2013-09-03,447500,452000,443000,443000,257085
2013-09-04,442000,448500,432500,437000,278622
2013-09-05,441000,459500,440500,456500,292076
2013-09-06,460000,463000,448000,456500,156276
2013-09-09,460000,494000,460000,486000,400716
2013-09-10,500000,520000,491500,520000,368758
2013-09-11,513000,520000,502000,512000,370812
2013-09-12,523000,535000,522000,525000,574147
2013-09-13,521000,531000,513000,521000,198641
2013-09-16,538000,542000,518000,529000,198212
2013-09-17,521000,530000,520000,524000,175903
2013-09-23,531000,540000,531000,540000,340548
2013-09-24,540000,544000,535000,543000,240406
2013-09-25,555000,561000,549000,555000,276352
2013-09-26,550000,557000,536000,553000,221180
2013-09-27,552000,558000,550000,555000,126677
2013-09-30,550000,560000,548000,557000,159608
2013-10-01,555000,564000,552000,557000,151553
2013-10-02,557000,559000,547000,554000,184024
2013-10-04,547000,553000,534000,547000,236514
2013-10-07,550000,561000,544000,548000,183850
2013-10-08,553000,572000,543000,572000,179651
2013-10-10,569000,572000,561000,568000,431058
2013-10-11,577000,585000,572000,582000,325979
2013-10-14,580000,590000,577000,580000,191530
2013-10-15,595000,639000,595000,632000,317347
2013-10-16,627000,630000,594000,595000,479503
2013-10-17,605000,616000,592000,610000,306522
2013-10-18,620000,658000,619000,640000,405828
2013-10-21,655000,687000,651000,665000,404139
2013-10-22,667000,668000,646000,655000,222701
2013-10-23,650000,653000,611000,618000,351174
2013-10-24,618000,631000,608000,618000,232384
2013-10-25,625000,634000,601000,607000,278875
2013-10-28,611000,638000,606000,638000,215861
2013-10-29,635000,635000,618000,630000,197043
2013-10-30,629000,630000,608000,630000,195459
2013-10-31,620000,623000,590000,597000,452214
2013-11-01,590000,613000,587000,605000,172568
2013-11-04,606000,610000,586000,586000,152787
2013-11-05,587000,604000,587000,597000,163233
2013-11-06,600000,604000,578000,580000,185984
2013-11-07,580000,592000,566000,583000,305956
2013-11-08,593000,596000,560000,560000,260888
2013-11-11,572000,583000,562000,580000,186469
2013-11-12,587000,617000,579000,614000,198410
2013-11-13,612000,619000,590000,600000,147703
2013-11-14,613000,627000,607000,620000,178801
2013-11-15,627000,627000,612000,627000,141299
2013-11-18,630000,631000,617000,625000,88570
2013-11-19,609000,618000,607000,618000,186171
2013-11-20,647000,647000,622000,630000,220581
2013-11-21,630000,636000,619000,625000,118269
2013-11-22,631000,639000,621000,636000,115473
2013-11-25,639000,648000,636000,636000,127479
2013-11-26,638000,651000,631000,635000,177117
2013-11-27,638000,663000,627000,663000,173092
2013-11-28,677000,708000,675000,696000,314991
2013-11-29,700000,702000,682000,692000,118937
2013-12-02,692000,699000,683000,687000,91407
2013-12-03,686000,706000,683000,686000,155123
2013-12-04,684000,694000,667000,673000,132496
2013-12-05,681000,689000,672000,676000,168092
2013-12-06,681000,719000,680000,710000,185636
2013-12-09,712000,719000,705000,709000,155213
2013-12-10,713000,728000,703000,709000,165716
2013-12-11,720000,722000,709000,717000,97273
2013-12-12,718000,724000,705000,714000,106611
2013-12-13,722000,728000,700000,703000,199074
2013-12-16,708000,715000,701000,708000,129241
2013-12-17,714000,740000,712000,732000,173970
2013-12-18,732000,735000,706000,710000,236337
2013-12-19,722000,736000,711000,730000,167957
2013-12-20,739000,742000,721000,736000,139824
2013-12-23,742000,745000,734000,740000,127860
2013-12-24,750000,751000,734000,734000,136578
2013-12-26,734000,735000,713000,714000,168497
2013-12-27,723000,740000,721000,734000,105659
2013-12-30,717000,727000,716000,724000,117875
2014-01-02,739000,742000,724000,725000,110009
2014-01-03,725000,725000,694000,699000,220469
2014-01-06,705000,713000,691000,699000,185826
2014-01-07,701000,708000,699000,700000,144233
2014-01-08,714000,727000,686000,700000,228388
2014-01-09,695000,698000,671000,671000,213980
2014-01-10,662000,692000,662000,690000,198161
2014-01-13,695000,701000,664000,670000,189724
2014-01-14,668000,686000,662000,667000,196391
2014-01-15,674000,695000,667000,693000,157559
2014-01-16,704000,721000,701000,720000,161840
2014-01-17,720000,721000,708000,715000,93805
2014-01-20,715000,728000,714000,717000,73545
2014-01-21,716000,716000,698000,700000,111129
2014-01-22,700000,705000,693000,704000,118586
2014-01-23,704000,709000,695000,700000,62770
2014-01-24,704000,704000,675000,679000,337903
2014-01-27,651000,669000,643000,659000,284528
2014-01-28,660000,678000,658000,677000,111497
2014-01-29,680000,686000,672000,675000,137304
2014-02-03,682000,692000,675000,676000,167725
2014-02-04,660000,673000,658000,666000,135734
2014-02-05,674000,691000,670000,689000,152309
2014-02-06,720000,759000,717000,739000,428072
2014-02-07,751000,755000,731000,751000,186951
2014-02-10,749000,753000,734000,734000,132548
2014-02-11,738000,747000,732000,737000,98646
2014-02-12,743000,745000,731000,741000,68665
2014-02-13,741000,748000,731000,748000,97347
2014-02-14,748000,756000,742000,750000,104309
2014-02-17,758000,767000,747000,749000,97916
2014-02-18,753000,755000,742000,752000,52034
2014-02-19,752000,757000,741000,750000,74998
2014-02-20,718000,732000,687000,689000,689602
2014-02-21,688000,719000,687000,705000,482903
2014-02-24,713000,714000,675000,684000,261609
2014-02-25,692000,744000,685000,735000,481506
2014-02-26,752000,760000,743000,760000,353521
2014-02-27,760000,799000,748000,792000,279006
2014-02-28,804000,820000,798000,817000,286484
2014-03-03,810000,827000,794000,813000,266398
2014-03-04,808000,826000,807000,822000,94149
2014-03-05,833000,857000,830000,852000,149905
2014-03-06,880000,880000,832000,836000,205735
2014-03-07,840000,849000,824000,826000,122436
2014-03-10,833000,857000,830000,853000,132318
2014-03-11,864000,877000,840000,850000,110850
2014-03-12,846000,854000,812000,812000,187692
2014-03-13,814000,839000,812000,837000,157489
2014-03-14,818000,832000,799000,810000,183126
2014-03-17,803000,822000,792000,801000,131136
2014-03-18,813000,827000,796000,819000,132649
2014-03-19,833000,850000,825000,833000,130911
2014-03-20,838000,844000,812000,815000,114445
2014-03-21,815000,819000,794000,804000,123767
2014-03-24,805000,835000,804000,834000,95084
2014-03-25,811000,819000,787000,792000,255123
2014-03-26,797000,801000,770000,797000,163658
2014-03-27,767000,779000,759000,773000,309056
2014-03-28,768000,785000,765000,780000,193305
2014-03-31,781000,784000,766000,774000,158323
2014-04-01,770000,784000,768000,780000,158804
2014-04-02,793000,811000,789000,805000,209329
2014-04-03,807000,815000,798000,803000,123499
2014-04-04,779000,796000,779000,790000,161559
2014-04-07,764000,769000,736000,739000,443232
2014-04-08,723000,749000,720000,742000,275706
2014-04-09,759000,761000,748000,748000,158217
2014-04-10,775000,777000,756000,765000,193150
2014-04-11,735000,744000,734000,741000,172831
2014-04-14,738000,752000,735000,743000,99708
2014-04-15,748000,751000,731000,734000,114950
2014-04-16,740000,753000,738000,750000,124110
2014-04-17,750000,750000,730000,737000,144491
2014-04-18,739000,755000,738000,750000,120779
2014-04-21,752000,759000,749000,757000,48567
2014-04-22,774000,793000,767000,793000,196086
2014-04-23,798000,798000,780000,780000,92763
2014-04-24,790000,797000,775000,777000,118003
2014-04-25,770000,776000,744000,748000,157838
2014-04-28,737000,740000,727000,734000,134655
2014-04-29,727000,739000,726000,730000,99445
2014-04-30,734000,743000,730000,738000,121174
2014-05-02,747000,751000,739000,739000,114257
2014-05-07,726000,735000,710000,731000,154821
2014-05-08,732000,740000,705000,705000,292020
2014-05-09,699000,708000,675000,691000,410148
2014-05-12,693000,723000,693000,719000,195021
2014-05-13,740000,750000,732000,749000,205812
2014-05-14,743000,758000,739000,758000,158199
2014-05-15,761000,776000,757000,762000,211820
2014-05-16,757000,765000,744000,752000,158975
2014-05-19,748000,755000,727000,735000,142060
2014-05-20,736000,757000,736000,756000,114076
2014-05-21,750000,779000,749000,773000,171725
2014-05-22,780000,788000,772000,778000,131424
2014-05-23,778000,780000,772000,776000,53916
2014-05-26,749000,766000,742000,745000,209440
2014-05-27,744000,761000,742000,755000,134968
2014-05-28,758000,778000,755000,778000,121774
2014-05-29,778000,784000,768000,772000,106209
2014-05-30,774000,783000,758000,758000,113376
2014-06-02,759000,766000,756000,762000,50439
2014-06-03,758000,761000,742000,755000,112910
2014-06-05,774000,775000,741000,743000,106172
2014-06-09,757000,774000,752000,768000,134714
2014-06-10,766000,788000,757000,783000,145162
2014-06-11,788000,800000,780000,786000,149648
2014-06-12,793000,803000,788000,795000,118596
2014-06-13,793000,793000,780000,785000,57578
2014-06-16,778000,794000,772000,794000,54346
2014-06-17,794000,794000,777000,780000,74952
2014-06-18,775000,779000,763000,775000,74605
2014-06-19,779000,787000,769000,777000,74778
2014-06-20,775000,787000,775000,787000,99910
2014-06-23,792000,826000,787000,826000,211054
2014-06-24,822000,833000,820000,825000,112720
2014-06-25,828000,840000,817000,822000,60800
2014-06-26,825000,850000,825000,849000,122850
2014-06-27,840000,844000,828000,832000,74199
2014-06-30,842000,842000,824000,835000,74129
2014-07-01,828000,849000,824000,844000,60261
2014-07-02,853000,865000,843000,847000,86204
2014-07-03,840000,840000,827000,830000,96000
2014-07-04,835000,837000,810000,819000,115476
2014-07-07,820000,831000,816000,831000,39327
2014-07-08,831000,832000,815000,831000,55028
2014-07-09,815000,820000,803000,805000,100753
2014-07-10,812000,818000,805000,807000,56395
2014-07-11,799000,807000,788000,793000,81023
2014-07-14,796000,811000,793000,808000,52160
2014-07-15,814000,828000,812000,827000,77728
2014-07-16,843000,843000,795000,799000,199405
2014-07-17,801000,805000,780000,782000,181944
2014-07-18,780000,785000,761000,783000,146542
2014-07-21,792000,793000,763000,766000,145569
2014-07-22,770000,783000,767000,783000,82320
2014-07-23,783000,787000,753000,759000,189601
2014-07-24,755000,768000,750000,754000,162223
2014-07-25,758000,769000,754000,757000,140486
2014-07-28,759000,767000,757000,764000,97017
2014-07-29,758000,760000,729000,734000,202253
2014-07-30,745000,779000,733000,769000,261185
2014-07-31,779000,785000,737000,749000,311071
2014-08-01,738000,775000,736000,764000,146637
2014-08-04,773000,784000,770000,783000,118708
2014-08-05,788000,789000,753000,762000,148673
2014-08-06,760000,760000,746000,757000,97729
2014-08-07,753000,757000,736000,745000,85897
2014-08-08,755000,770000,751000,769000,142744
2014-08-11,780000,780000,755000,760000,75513
2014-08-12,767000,782000,762000,771000,115761
2014-08-13,771000,801000,770000,800000,205384
2014-08-14,800000,805000,785000,794000,91178
2014-08-18,800000,803000,789000,794000,75004
2014-08-19,804000,811000,794000,800000,95305
2014-08-20,804000,807000,784000,789000,77670
2014-08-21,780000,783000,758000,759000,129827
2014-08-22,759000,777000,759000,774000,48959
2014-08-25,780000,783000,769000,777000,46589
2014-08-26,784000,786000,772000,779000,52850
2014-08-27,777000,796000,772000,780000,70426
2014-08-28,780000,783000,765000,765000,64869
2014-08-29,769000,778000,764000,768000,69184
2014-09-01,768000,776000,763000,765000,26696
2014-09-02,763000,771000,761000,763000,51547
2014-09-03,763000,765000,750000,750000,86429
2014-09-04,750000,755000,746000,750000,86155
2014-09-05,750000,754000,719000,725000,155529
2014-09-11,720000,723000,698000,699000,266115
2014-09-12,705000,728000,702000,708000,179026
2014-09-15,706000,720000,705000,710000,63734
2014-09-16,710000,734000,708000,727000,118741
2014-09-17,749000,750000,736000,743000,104565
2014-09-18,801000,805000,766000,790000,417288
2014-09-19,786000,800000,783000,792000,144178
2014-09-22,785000,796000,765000,790000,150178
2014-09-23,769000,834000,767000,834000,347351
2014-09-24,824000,842000,817000,833000,220027
2014-09-25,828000,834000,808000,808000,131697
2014-09-26,800000,828000,798000,821000,100326
2014-09-29,821000,850000,815000,830000,156267
2014-09-30,813000,819000,805000,807000,515075
2014-10-01,803000,820000,783000,804000,144274
2014-10-02,792000,814000,791000,792000,104218
2014-10-06,793000,799000,775000,779000,102026
2014-10-07,779000,788000,763000,770000,74280
2014-10-08,769000,789000,768000,784000,99421
2014-10-10,773000,776000,735000,740000,205304
2014-10-13,739000,770000,723000,756000,143556
2014-10-14,756000,759000,735000,758000,133571
2014-10-15,757000,782000,748000,782000,113563
2014-10-16,765000,795000,765000,785000,115895
2014-10-17,785000,798000,766000,766000,73099
2014-10-20,771000,794000,766000,784000,48156
2014-10-21,780000,800000,776000,796000,72054
2014-10-22,799000,812000,793000,798000,94322
2014-10-23,800000,808000,786000,794000,57991
2014-10-24,794000,798000,767000,780000,50995
2014-10-27,781000,785000,773000,777000,46736
2014-10-28,782000,806000,775000,804000,63796
2014-10-29,811000,811000,773000,778000,120100
2014-10-30,780000,789000,736000,750000,254595
2014-10-31,755000,760000,747000,754000,140379
2014-11-03,745000,759000,744000,749000,115640
2014-11-04,749000,759000,741000,751000,124990
2014-11-05,758000,767000,746000,765000,92243
2014-11-06,766000,766000,742000,746000,91563
2014-11-07,740000,750000,731000,743000,103613
2014-11-10,737000,750000,737000,743000,87479
2014-11-11,740000,751000,739000,742000,117817
2014-11-12,750000,758000,738000,749000,128975
2014-11-13,745000,765000,745000,763000,97441
2014-11-14,762000,774000,754000,761000,71797
2014-11-17,754000,762000,750000,761000,68779
2014-11-18,761000,788000,759000,781000,98698
2014-11-19,789000,790000,780000,787000,104763
2014-11-20,782000,791000,782000,789000,53442
2014-11-21,786000,788000,763000,763000,79582
2014-11-24,766000,770000,742000,750000,156481
2014-11-25,751000,762000,750000,753000,73558
2014-11-26,749000,758000,749000,753000,44541
2014-11-27,750000,756000,741000,745000,91984
2014-11-28,742000,758000,742000,756000,37003
2014-12-01,746000,758000,730000,738000,107284
2014-12-02,741000,742000,729000,733000,58226
2014-12-03,729000,737000,728000,734000,47945
2014-12-04,732000,738000,730000,736000,95206
2014-12-05,736000,737000,731000,736000,72699
2014-12-08,732000,736000,730000,730000,55735
2014-12-09,731000,736000,726000,726000,75223
2014-12-10,730000,732000,701000,711000,99553
2014-12-11,702000,713000,702000,704000,75232
2014-12-12,713000,720000,703000,713000,88672
2014-12-15,705000,728000,702000,722000,49522
2014-12-16,723000,735000,719000,729000,68565
2014-12-17,739000,739000,721000,729000,69486
2014-12-18,738000,738000,713000,719000,63678
2014-12-19,722000,740000,720000,740000,87071
2014-12-22,743000,745000,731000,745000,45345
2014-12-23,749000,751000,740000,745000,37646
2014-12-24,743000,746000,730000,741000,49504
2014-12-26,733000,746000,731000,736000,40835
2014-12-29,728000,734000,721000,723000,37568
2014-12-30,717000,722000,708000,712000,85390
2015-01-02,713000,733000,712000,731000,64225
2015-01-05,726000,750000,721000,749000,112572
2015-01-06,741000,754000,735000,743000,92315
2015-01-07,749000,749000,730000,732000,51987
2015-01-08,729000,745000,729000,744000,56392
2015-01-09,759000,759000,742000,752000,73987
2015-01-12,746000,760000,746000,750000,36733
2015-01-13,752000,755000,738000,740000,48928
2015-01-14,735000,745000,732000,739000,63850
2015-01-15,748000,778000,741000,777000,187236
2015-01-16,779000,780000,757000,777000,116659
2015-01-19,780000,784000,773000,776000,91305
2015-01-20,780000,797000,780000,790000,101343
2015-01-21,782000,789000,768000,780000,71564
2015-01-22,783000,789000,762000,765000,83439
2015-01-23,775000,780000,760000,780000,99297
2015-01-26,775000,779000,768000,771000,69003
2015-01-27,774000,775000,761000,764000,84489
2015-01-28,760000,780000,760000,777000,123220
2015-01-29,760000,762000,731000,736000,278475
2015-01-30,725000,730000,711000,716000,300061
2015-02-02,716000,723000,707000,711000,112994
2015-02-03,711000,717000,705000,712000,121641
2015-02-04,716000,727000,715000,725000,131353
2015-02-05,722000,725000,710000,712000,77889
2015-02-06,711000,721000,708000,715000,76000
2015-02-09,715000,715000,680000,681000,214231
2015-02-10,670000,678000,639000,648000,370269
2015-02-11,660000,677000,653000,673000,192828
2015-02-12,680000,680000,656000,680000,114927
2015-02-13,675000,692000,666000,668000,99818
2015-02-16,666000,676000,665000,669000,55533
2015-02-17,666000,675000,666000,671000,35224
2015-02-23,668000,672000,632000,639000,291781
2015-02-24,637000,647000,635000,637000,142951
2015-02-25,639000,644000,633000,641000,146624
2015-02-26,636000,641000,626000,626000,174743
2015-02-27,623000,668000,623000,661000,266350
2015-03-02,662000,667000,641000,646000,150448
2015-03-03,653000,659000,646000,650000,104024
2015-03-04,649000,682000,639000,680000,268490
2015-03-05,679000,701000,675000,689000,168193
2015-03-06,692000,694000,672000,680000,92392
2015-03-09,669000,674000,652000,653000,128196
2015-03-10,652000,659000,641000,641000,111598
2015-03-11,639000,646000,629000,629000,174115
2015-03-12,633000,645000,627000,627000,184540
2015-03-13,645000,653000,640000,650000,157276
2015-03-16,653000,653000,637000,643000,125723
2015-03-17,649000,663000,644000,660000,121724
2015-03-18,658000,666000,650000,654000,110917
2015-03-19,661000,662000,641000,641000,120392
2015-03-20,643000,654000,643000,654000,90524
2015-03-23,660000,681000,657000,680000,166177
2015-03-24,685000,685000,667000,675000,88051
2015-03-25,684000,685000,669000,670000,74720
2015-03-26,670000,675000,660000,661000,95061
2015-03-27,671000,673000,662000,672000,101438
2015-03-30,685000,692000,673000,681000,88928
2015-03-31,690000,691000,669000,671000,90718
2015-04-01,672000,675000,661000,667000,75195
2015-04-02,664000,669000,624000,642000,481098
2015-04-03,638000,649000,632000,647000,138584
2015-04-06,648000,653000,634000,635000,91250
2015-04-07,641000,645000,637000,639000,68519
2015-04-08,643000,647000,640000,645000,121290
2015-04-09,645000,669000,643000,653000,176334
2015-04-10,655000,662000,647000,650000,119993
2015-04-13,646000,655000,643000,652000,94748
2015-04-14,652000,668000,651000,667000,126276
2015-04-15,669000,672000,665000,671000,85277
2015-04-16,674000,675000,662000,673000,96797
2015-04-17,675000,677000,667000,669000,100653
2015-04-20,661000,672000,661000,666000,87557
2015-04-21,669000,670000,653000,669000,118397
2015-04-22,679000,679000,669000,674000,142551
2015-04-23,680000,685000,667000,682000,126074
2015-04-24,678000,685000,659000,667000,109127
2015-04-27,673000,688000,667000,684000,204139
2015-04-28,690000,690000,682000,686000,133770
2015-04-29,683000,689000,674000,679000,163567
2015-04-30,670000,682000,647000,650000,319618
2015-05-04,643000,649000,603000,603000,391501
2015-05-06,601000,616000,596000,613000,296941
2015-05-07,613000,617000,604000,611000,137775
2015-05-08,608000,620000,608000,609000,88637
2015-05-11,610000,614000,603000,606000,84927
2015-05-12,600000,611000,598000,605000,89531
2015-05-13,604000,606000,600000,604000,80931
2015-05-14,601000,610000,601000,607000,61571
2015-05-15,610000,612000,606000,610000,62315
2015-05-18,614000,621000,612000,618000,103829
2015-05-19,623000,628000,617000,626000,103452
2015-05-20,634000,634000,615000,616000,67023
2015-05-21,608000,615000,595000,607000,161664
2015-05-22,607000,627000,607000,627000,80822
2015-05-26,635000,636000,617000,621000,72668
2015-05-27,618000,618000,601000,608000,119610
2015-05-28,613000,617000,605000,605000,75639
2015-05-29,604000,629000,604000,609000,156606
2015-06-01,611000,621000,609000,617000,80518
2015-06-02,622000,623000,608000,611000,71107
2015-06-03,620000,620000,601000,601000,65980
2015-06-04,602000,605000,580000,580000,175738
2015-06-05,569000,583000,565000,565000,168778
2015-06-08,571000,594000,568000,587000,116540
2015-06-09,590000,595000,577000,590000,126185
2015-06-10,599000,599000,568000,568000,89547
2015-06-11,575000,589000,566000,566000,230670
2015-06-12,574000,603000,573000,601000,247231
2015-06-15,607000,628000,607000,627000,330737
2015-06-16,628000,634000,616000,627000,157110
2015-06-17,621000,637000,620000,630000,111569
2015-06-18,638000,639000,622000,624000,73362
2015-06-19,625000,635000,615000,634000,69782
2015-06-22,638000,642000,625000,631000,42431
2015-06-23,635000,640000,629000,640000,46207
2015-06-24,657000,658000,644000,649000,94340
2015-06-25,652000,656000,641000,653000,101920
2015-06-26,656000,671000,650000,658000,134720
2015-06-29,650000,656000,641000,651000,66527
2015-06-30,644000,649000,627000,634000,117991
2015-07-01,628000,631000,603000,628000,231947
2015-07-02,629000,629000,613000,615000,136739
2015-07-03,621000,624000,608000,613000,83435
2015-07-06,605000,621000,605000,616000,72393
2015-07-07,627000,627000,610000,613000,81664
2015-07-08,615000,638000,609000,619000,135080
2015-07-09,612000,615000,594000,610000,94778
2015-07-10,618000,618000,603000,612000,56521
2015-07-13,612000,621000,609000,614000,40453
2015-07-14,616000,619000,610000,614000,43411
2015-07-15,614000,615000,605000,605000,57546
2015-07-16,605000,624000,605000,607000,101006
2015-07-17,618000,638000,612000,632000,207536
2015-07-20,647000,657000,634000,638000,122608
2015-07-21,649000,652000,641000,649000,64432
2015-07-22,643000,644000,629000,635000,89075
2015-07-23,634000,635000,617000,622000,74172
2015-07-24,620000,627000,613000,625000,77265
2015-07-27,625000,625000,606000,611000,73090
2015-07-28,609000,613000,601000,610000,84122
2015-07-29,605000,610000,600000,602000,108588
2015-07-30,572000,572000,510000,518000,743728
2015-07-31,508000,524000,505000,523000,275526
2015-08-03,520000,525000,517000,520000,125078
2015-08-04,520000,527000,518000,526000,107729
2015-08-05,531000,531000,518000,525000,115109
2015-08-06,526000,527000,515000,516000,168144
2015-08-07,515000,519000,500000,501000,254547
2015-08-10,507000,515000,503000,511000,122165
2015-08-11,521000,530000,516000,523000,118707
2015-08-12,522000,534000,517000,528000,153266
2015-08-13,516000,525000,512000,519000,117041
2015-08-17,513000,520000,510000,510000,76310
2015-08-18,512000,525000,511000,522000,94196
2015-08-19,516000,527000,516000,524000,128122
2015-08-20,535000,538000,519000,521000,100228
2015-08-21,525000,526000,507000,516000,97576
2015-08-24,506000,515000,495500,500000,124043
2015-08-25,497000,502000,482000,491500,191766
2015-08-26,490000,503000,484000,489000,209874
2015-08-27,495500,502000,486500,487500,146915
2015-08-28,491500,496500,480500,488000,191470
2015-08-31,487500,495500,471000,495500,179390
2015-09-01,495500,501000,475000,476000,137711
2015-09-02,470500,473500,462000,466000,160619
2015-09-03,466000,480000,466000,470500,158907
2015-09-04,470500,481500,466500,469500,99010
2015-09-07,473000,476000,466000,474500,86443
2015-09-08,475500,478000,458000,461500,97346
2015-09-09,467000,502000,467000,501000,167247
2015-09-10,490000,502000,490000,500000,151685
2015-09-11,493000,495500,485500,488500,97766
2015-09-14,490000,490500,468000,476000,148250
2015-09-15,475000,479500,468000,470500,123370
2015-09-16,472000,481500,468500,481500,130713
2015-09-17,484000,515000,483500,510000,226216
2015-09-18,515000,518000,498500,509000,99472
2015-09-21,509000,509000,499500,500000,49726
2015-09-22,505000,508000,494500,496000,78927
2015-09-23,491500,518000,488500,505000,198201
2015-09-24,512000,516000,503000,506000,113153
2015-09-25,507000,512000,499500,508000,44307
2015-09-30,515000,515000,500000,513000,130548
2015-10-01,518000,546000,513000,546000,200898
2015-10-02,550000,551000,535000,550000,140588
2015-10-05,549000,563000,537000,543000,107172
2015-10-06,545000,558000,542000,556000,118545
2015-10-07,561000,561000,550000,558000,110751
2015-10-08,567000,569000,547000,561000,96144
2015-10-12,576000,583000,550000,574000,166198
2015-10-13,578000,579000,568000,579000,78797
2015-10-14,577000,577000,561000,562000,79743
2015-10-15,562000,573000,560000,569000,65926
2015-10-16,574000,587000,571000,587000,96505
2015-10-19,588000,588000,572000,584000,87213
2015-10-20,578000,585000,573000,578000,76475
2015-10-21,580000,580000,572000,575000,81612
2015-10-22,569000,572000,547000,547000,124372
2015-10-23,552000,574000,551000,571000,120825
2015-10-26,574000,584000,548000,562000,148900
2015-10-27,547000,564000,547000,564000,67455
2015-10-28,561000,577000,542000,577000,117682
2015-10-29,600000,617000,588000,592000,236647
2015-10-30,592000,607000,576000,600000,191054
2015-11-02,600000,607000,597000,603000,103645
2015-11-03,607000,619000,600000,619000,116881
2015-11-04,625000,628000,616000,626000,130717
2015-11-05,623000,635000,619000,629000,74342
2015-11-06,621000,631000,620000,630000,47733
2015-11-09,633000,636000,624000,634000,69266
2015-11-10,634000,634000,607000,618000,111953
2015-11-11,620000,630000,613000,625000,72445
2015-11-12,622000,628000,617000,620000,51223
2015-11-13,611000,616000,599000,606000,79453
2015-11-16,590000,602000,589000,592000,110336
2015-11-17,596000,608000,596000,599000,72457
2015-11-18,599000,604000,594000,600000,40143
2015-11-19,601000,609000,594000,609000,58688
2015-11-20,616000,629000,610000,627000,72507
2015-11-23,627000,629000,616000,624000,57656
2015-11-24,625000,633000,619000,621000,62079
2015-11-25,620000,633000,616000,630000,60328
2015-11-26,630000,635000,623000,633000,55020
2015-11-27,627000,647000,627000,632000,63802
2015-11-30,633000,636000,620000,631000,137122
2015-12-01,635000,649000,632000,647000,60670
2015-12-02,644000,651000,636000,639000,74574
2015-12-03,648000,649000,627000,633000,46391
2015-12-04,628000,630000,613000,625000,78208
2015-12-07,627000,634000,608000,608000,108353
2015-12-08,609000,621000,609000,613000,74051
2015-12-09,610000,620000,610000,612000,78660
2015-12-10,606000,623000,604000,618000,83127
2015-12-11,613000,640000,613000,640000,77560
2015-12-14,634000,640000,628000,633000,72465
