Date,Open,High,Low,Close,Volume
2013-06-12,34000,35100,33250,33250,1125014
2013-06-13,33050,33450,31400,32600,1732419
2013-06-14,32800,33350,32400,32950,691432
2013-06-17,35100,35500,33100,33200,1356033
2013-06-18,33000,34150,32550,33650,926397
2013-06-19,33600,33850,33000,33000,612663
2013-06-20,32500,35150,32150,34000,1272280
2013-06-21,33350,35300,32850,34950,1336531
2013-06-24,35850,36750,35350,36300,1212178
2013-06-25,37950,38100,35500,36700,1887130
2013-06-26,37350,39100,36300,38900,2113799
2013-06-27,39600,40250,38000,39150,1746411
2013-06-28,39550,43600,38750,41800,4613590
2013-07-01,48050,48050,48050,48050,315370
2013-07-02,50500,54700,50100,52400,6738323
2013-07-03,52100,53300,51100,52000,3265520
2013-07-04,51800,52200,48550,48850,3903623
2013-07-05,48700,49950,47200,48750,2963974
2013-07-08,49400,49800,48050,48050,1353204
2013-07-09,48000,48350,44750,44800,3219630
2013-07-10,44600,47300,43600,45750,2927362
2013-07-11,46250,47400,45600,45850,1309277
2013-07-12,46000,46650,45950,46650,1060519
2013-07-15,47050,47800,44800,45050,1482482
2013-07-16,45000,47400,44500,47400,1432332
2013-07-17,47800,50200,47400,49100,2389333
2013-07-18,49200,49850,48750,49100,974292
2013-07-19,49600,50600,49300,50400,1127444
2013-07-22,51200,52000,50500,50600,1137058
2013-07-23,51100,52000,50300,51100,791226
2013-07-24,51200,51300,49800,51000,865143
2013-07-25,51100,52000,51000,51800,758619
2013-07-26,52100,52600,51900,52300,747262
2013-07-29,52500,55400,52400,54800,1808820
2013-07-30,56000,57200,55000,56900,2504710
2013-07-31,57500,65400,57300,65400,3957428
2013-08-01,66600,68400,55600,55600,7744913
2013-08-02,57200,60600,54200,57600,7331098
2013-08-05,57400,62400,56700,61500,4934805
2013-08-06,62400,68600,61900,64600,8148411
2013-08-07,64300,66200,62400,65000,3636596
2013-08-08,65500,66100,63200,63200,1913510
2013-08-09,62400,63100,59800,60600,3211461
2013-08-12,59700,61500,58600,59800,2219171
2013-08-13,60800,62000,60500,61500,1712390
2013-08-14,63900,64700,60000,60000,2112064
2013-08-16,59000,62200,58500,61000,1497580
2013-08-19,62200,64200,61500,64200,2047269
2013-08-20,64000,64400,61700,62400,1712294
2013-08-21,62500,62800,60300,61300,1387201
2013-08-22,60500,61700,59700,60000,1535948
2013-08-23,60300,62100,60100,61900,946426
2013-08-26,62000,62500,61200,61400,785134
2013-08-27,61400,62100,59600,59900,1289169
2013-08-28,58200,63800,51300,57500,8151521
2013-08-29,57300,57900,53000,53000,4063760
2013-08-30,52500,52800,45100,45100,9997608
2013-09-02,45050,51500,45000,51500,8925386
2013-09-03,51800,53800,49100,49500,4953274
2013-09-04,49250,51000,48250,50100,3317838
2013-09-05,51200,51800,49800,49800,1739939
2013-09-06,50400,50700,48200,48750,1722777
2013-09-09,49450,49750,48700,49000,933231
2013-09-10,49500,51800,49100,51800,2147294
2013-09-11,52300,53400,51400,52200,2459741
2013-09-12,52200,52200,50300,50600,1477377
2013-09-13,51100,52000,50600,50600,955769
2013-09-16,43100,49350,43100,47850,10261216
2013-09-17,48400,49300,46600,46900,2435542
2013-09-23,47300,47800,46200,47250,1376889
2013-09-24,47250,47850,44000,46000,3465083
2013-09-25,45800,47600,45400,46200,2487513
2013-09-26,48150,48350,46800,46800,1746555
2013-09-27,46800,47150,46400,46400,809291
2013-09-30,46350,46950,45700,46750,787016
2013-10-01,46850,47050,45700,45800,735530
2013-10-02,45550,46000,44200,44300,1512229
2013-10-04,43650,45200,42550,43950,1786925
2013-10-07,44000,44800,43650,43700,798579
2013-10-08,43400,46550,43350,46150,2410616
2013-10-10,43900,45600,43750,44800,1546418
2013-10-11,45400,45950,44700,44950,793453
2013-10-14,44750,47700,44750,47450,2047384
2013-10-15,47400,48150,45950,46100,1507948
2013-10-16,47200,48950,46750,48150,2663675
2013-10-17,48200,48600,47400,47950,793015
2013-10-18,48250,48800,47600,47600,701869
2013-10-21,47400,47750,46550,46600,743746
2013-10-22,46750,47300,46450,47050,434845
2013-10-23,47200,47400,46700,47050,510432
2013-10-24,46700,47000,46400,46900,434108
2013-10-25,47100,48650,46500,46500,1325393
2013-10-28,47500,47900,46850,46850,643504
2013-10-29,47250,48250,47150,47600,831212
2013-10-30,47650,47900,47050,47200,682592
2013-10-31,47250,47350,46000,46050,729911
2013-11-01,45750,45850,43550,44050,1761520
2013-11-04,43500,44700,42800,44000,708370
2013-11-05,44400,44600,43800,43900,349233
2013-11-06,43550,44350,42550,42550,674060
2013-11-07,42500,42750,39800,40050,1515437
2013-11-08,39450,41750,38850,40300,1266193
2013-11-11,40500,42550,40350,41050,835995
2013-11-12,42000,42950,41500,42850,807360
2013-11-13,43100,43850,41900,41900,640629
2013-11-14,42300,42850,42000,42750,292845
2013-11-15,43100,43500,42900,43000,331079
2013-11-18,43000,44450,41600,43500,1151304
2013-11-19,43750,43900,42500,42600,432475
2013-11-20,42700,43700,41950,42000,494750
2013-11-21,41950,42400,41800,41850,281012
2013-11-22,41850,42200,40150,41000,858823
2013-11-25,40800,42600,40700,41700,540937
2013-11-26,41850,42650,41500,42450,643747
2013-11-27,42500,43000,41700,41700,461169
2013-11-28,41850,42200,41500,42200,302257
2013-11-29,44000,44300,42700,42850,958573
2013-12-02,42800,43900,42200,42950,557103
2013-12-03,42500,43200,42350,42350,272929
2013-12-04,42200,43050,42050,42050,468100
2013-12-05,41850,42250,41300,41400,355192
2013-12-06,41150,41850,40850,40850,325220
2013-12-09,41450,41600,40750,40800,285654
2013-12-10,40800,42250,40400,41000,716436
2013-12-11,40900,41300,40700,40750,273812
2013-12-12,40500,41300,40500,40900,225545
2013-12-13,40700,40900,39800,39800,516087
2013-12-16,39800,40150,37200,37350,1037855
2013-12-17,36800,39000,36800,38500,1021177
2013-12-18,38650,39500,37850,37850,604759
2013-12-19,38600,38700,37150,37250,506041
2013-12-20,37300,37800,37100,37500,443790
2013-12-23,37750,38650,37700,38650,532387
2013-12-24,38900,39400,38500,38650,402575
2013-12-26,38900,38950,38000,38050,513235
2013-12-27,37500,38250,37400,38200,277464
2013-12-30,38150,38400,37950,38350,210316
2014-01-02,38750,39350,38450,38550,399548
2014-01-03,39900,41300,39800,40900,1283322
2014-01-06,41150,41150,40250,40500,346786
2014-01-07,40500,43600,40450,43300,1377761
2014-01-08,43700,49300,43300,47400,3617740
2014-01-09,47250,47750,45100,46000,2044918
2014-01-10,46600,47300,45050,46000,1450711
2014-01-13,45550,46750,45550,46450,591073
2014-01-14,46100,46300,45150,45150,756940
2014-01-15,45850,48200,45850,46150,2151388
2014-01-16,46750,47550,45500,45500,1346123
2014-01-17,45800,46800,44800,45650,1028468
2014-01-20,45300,45850,44850,45100,464942
2014-01-21,45250,45650,44850,45150,399323
2014-01-22,45200,45300,44450,44800,448362
2014-01-23,44500,45750,44100,45300,534401
2014-01-24,46100,46750,45000,45000,1023015
2014-01-27,44200,44450,42700,42700,808163
2014-01-28,42900,44200,42100,43600,549313
2014-01-29,44450,45500,44200,44750,612862
2014-02-03,44100,44600,43500,43800,426267
2014-02-04,42800,43500,42800,43150,340539
2014-02-05,42900,43350,40300,40500,1093822
2014-02-06,40300,41750,40250,41700,550549
2014-02-07,42200,42350,41600,41850,292067
2014-02-10,42200,43100,41850,42900,347918
2014-02-11,42750,42900,42050,42300,347465
2014-02-12,42800,42850,42300,42600,236741
2014-02-13,42600,43350,42600,43000,301399
2014-02-14,43350,43350,42800,42900,203063
2014-02-17,42750,43050,42300,42650,249237
2014-02-18,43100,45500,43050,44700,1249382
2014-02-19,45200,48900,44600,47850,3029490
2014-02-20,48150,48300,46150,46500,1220562
2014-02-21,46900,47800,46300,47050,685423
2014-02-24,47400,48550,47050,47150,763224
2014-02-25,47550,47800,46650,47400,432730
2014-02-26,47200,47900,46150,47150,646804
2014-02-27,47050,48250,47050,47300,589714
2014-02-28,47450,48000,47250,47950,558339
2014-03-03,48250,49650,48050,49550,1359682
2014-03-04,49400,49600,46050,46250,1061410
2014-03-05,47150,47300,45500,46250,1496164
2014-03-06,46250,46600,44950,45550,839211
2014-03-07,46200,46400,45750,46150,457670
2014-03-10,46000,46850,45250,46250,528073
2014-03-11,46250,47100,46250,47000,477952
2014-03-12,45200,45650,42300,43100,2851882
2014-03-13,43300,43850,41250,43200,1790990
2014-03-14,42600,42900,42000,42000,624776
2014-03-17,41600,42300,41250,41600,432192
2014-03-18,42000,42450,41950,42000,316762
2014-03-19,42250,42350,41600,41600,320425
2014-03-20,41400,41750,40300,40900,600318
2014-03-21,40850,41700,40850,41550,318393
2014-03-24,42100,42100,41350,41350,277185
2014-03-25,41500,41650,41000,41300,281022
2014-03-26,41300,47350,41300,46000,3239674
2014-03-27,46000,46300,43750,44550,1472886
2014-03-28,44400,45250,43750,43900,635627
2014-03-31,43900,44350,43350,44000,417479
2014-04-01,44000,45100,43850,44400,743622
2014-04-02,44950,46500,44800,45950,1186184
2014-04-03,46000,52800,46000,48850,5972697
2014-04-04,50100,50900,48400,49000,2030413
2014-04-07,48400,52400,48250,51000,2446327
2014-04-08,50500,51600,49500,49500,1052917
2014-04-09,50200,50800,49250,49600,741050
2014-04-10,50600,51200,49500,49650,834905
2014-04-11,49300,50300,48700,50000,755858
2014-04-14,50600,52100,50600,51500,1395248
2014-04-15,51800,52100,50700,50700,629886
2014-04-16,50600,50700,49200,49750,714390
2014-04-17,49600,50200,49400,49550,355141
2014-04-18,49800,51700,49600,51400,1276016
2014-04-21,51300,51700,49950,50000,684528
2014-04-22,49500,49800,47900,48500,1345925
2014-04-23,48500,49400,47600,47600,774481
2014-04-24,47900,48600,47100,48050,632038
2014-04-25,49200,50300,48000,48000,1162282
2014-04-28,47600,48350,47400,47600,381657
2014-04-29,48100,48350,47550,47800,378836
2014-04-30,47700,49100,47450,48100,545959
2014-05-02,48000,48300,46900,47200,457840
2014-05-07,47400,47600,46500,46500,368521
2014-05-08,46400,46850,45600,46050,367399
2014-05-09,46150,47400,46150,46750,274632
2014-05-12,47000,48200,47000,48050,471840
2014-05-13,48250,48900,47950,47950,419092
2014-05-14,47900,48750,47350,48750,430307
2014-05-15,49750,51500,49050,51000,1612603
2014-05-16,51900,52200,50100,50600,1482752
2014-05-19,50600,50600,49200,49500,797335
2014-05-20,49650,50300,48850,48850,578827
2014-05-21,48750,49600,48600,49350,424350
2014-05-22,49550,49750,48450,48500,385496
2014-05-23,48500,50000,48350,49000,534215
2014-05-26,49350,50800,48650,48700,982128
2014-05-27,48700,48700,47650,47750,1236463
2014-05-28,48400,48400,47400,47650,416624
2014-05-29,47750,48050,47350,47700,305402
2014-05-30,47600,48850,46850,48650,620846
2014-06-02,48050,49500,47000,47050,1136123
2014-06-03,46800,47200,45900,46350,500379
2014-06-05,46300,46750,45500,45700,351615
2014-06-09,45800,46400,45600,45650,276223
2014-06-10,45500,47500,45500,47500,365437
2014-06-11,47200,47350,46500,46600,304301
2014-06-12,46750,47600,46150,47450,326702
2014-06-13,47150,47900,46950,47600,360472
2014-06-16,47650,47750,47150,47150,218166
2014-06-17,47150,47600,46800,47350,248563
2014-06-18,47400,47800,47150,47200,257422
2014-06-19,47050,47500,46050,46150,386673
2014-06-20,46100,46350,44850,44850,574801
2014-06-23,44800,45100,43650,44000,467234
2014-06-24,44000,45250,43200,45000,531720
2014-06-25,45050,45850,44500,44850,416119
2014-06-26,44800,45400,44800,44950,176738
2014-06-27,45050,46000,45050,45500,244853
2014-06-30,46150,47300,45600,46550,529387
2014-07-01,46550,47000,46150,46750,317687
2014-07-02,47150,47400,46450,47000,479568
2014-07-03,44000,45400,43300,45100,1800844
2014-07-04,45250,46550,44500,46550,1094342
2014-07-07,46650,46800,45800,45900,384026
2014-07-08,45550,45750,45100,45100,388087
2014-07-09,45550,46150,44650,44850,362144
2014-07-10,44700,45150,44550,44850,321353
2014-07-11,44700,44800,43600,43600,563853
2014-07-14,43500,44300,43350,43600,347642
2014-07-15,43850,43900,43400,43400,316063
2014-07-16,43150,44300,43150,43700,369963
2014-07-17,44000,44050,43000,43100,348391
2014-07-18,42650,43200,42200,42350,492702
2014-07-21,42300,42950,40850,42400,1221414
2014-07-22,42150,42800,42000,42100,286554
2014-07-23,42300,44700,42300,42900,1003794
2014-07-24,43000,43450,42500,42500,283805
2014-07-25,42600,42750,42100,42150,302433
2014-07-28,42150,42250,41400,41400,467089
2014-07-29,41400,41950,40950,41400,476533
2014-07-30,41300,41600,40950,41150,371015
2014-07-31,41150,41450,39700,39850,817507
2014-08-01,39050,40600,38900,40000,443465
2014-08-04,39700,41550,39650,40500,736491
2014-08-05,40550,46000,40400,43950,3124466
2014-08-06,43900,44100,41500,41500,1312190
2014-08-07,41650,42550,40300,40400,912420
2014-08-08,40000,40900,39600,39700,858743
2014-08-11,39750,42700,39750,40650,1212068
2014-08-12,41100,41250,39950,40000,524772
2014-08-13,39900,40950,39900,40950,497791
2014-08-14,41100,41550,40800,41450,419110
2014-08-18,41850,42650,40800,41800,855076
2014-08-19,42150,42300,41150,41150,450195
2014-08-20,41150,41350,40350,40500,396989
2014-08-21,40600,40950,40150,40150,340470
2014-08-22,40150,40450,39950,40200,332082
2014-08-25,40100,41150,40100,40350,302411
2014-08-26,40750,40950,40400,40900,295136
2014-08-27,41150,42250,41050,41750,666415
2014-08-28,41850,41900,41350,41450,320597
2014-08-29,41550,41750,41250,41650,361744
2014-09-01,41900,41950,41100,41100,283407
2014-09-02,41150,41600,40850,41050,208899
2014-09-03,41350,41400,40900,40950,259002
2014-09-04,40800,43100,40600,42750,1063580
2014-09-05,43450,43600,42250,42750,697407
2014-09-11,42750,43600,42600,43350,478160
2014-09-12,43750,45750,43700,45400,1675084
2014-09-15,45550,45650,44200,44200,608967
2014-09-16,44450,45350,44050,44050,441470
2014-09-17,44300,45150,43500,44850,510020
2014-09-18,45250,45550,44300,44600,318970
2014-09-19,44600,45050,44400,44550,306332
2014-09-22,44200,44200,42950,43050,608574
2014-09-23,43100,45550,42950,45550,1141115
2014-09-24,45750,47200,45300,46850,1356268
2014-09-25,47100,47600,46200,46550,704052
2014-09-26,47000,47450,46250,46700,547606
2014-09-29,46800,47750,46150,46400,709943
2014-09-30,47100,48950,47000,48950,1046237
2014-10-01,49100,49350,47800,48000,843016
2014-10-02,47700,48500,47200,47850,426133
2014-10-06,48450,48950,47400,48550,539167
2014-10-07,48150,48500,43500,43700,2206588
2014-10-08,43550,44450,42800,42800,779741
2014-10-10,42900,43900,41950,42300,707980
2014-10-13,41800,42700,40650,41300,634803
2014-10-14,41500,43350,41450,43000,496105
2014-10-15,43300,43350,41850,42050,347038
2014-10-16,41600,42400,40900,41850,388831
2014-10-17,42100,42200,40950,41400,396116
2014-10-20,41900,42600,41500,42600,333424
2014-10-21,42600,42900,41550,41550,300673
2014-10-22,42100,42250,41350,41750,368942
2014-10-23,41750,42050,41600,41600,271634
2014-10-24,42000,42000,41000,41100,309114
2014-10-27,41300,41500,40700,40900,324482
2014-10-28,40750,41150,40700,41150,266060
2014-10-29,41100,41950,41050,41650,375777
2014-10-30,41800,41850,41050,41400,232152
2014-10-31,41500,41950,41350,41950,265321
2014-11-03,41900,42150,41200,41650,268475
2014-11-04,41750,43950,41750,42050,702407
2014-11-05,42300,43650,42250,43500,626269
2014-11-06,43300,43550,42500,42600,336765
2014-11-07,43000,43500,42800,43100,244906
2014-11-10,43500,43500,42750,43000,289413
2014-11-11,43600,44250,43100,43150,462332
2014-11-12,43550,43750,42150,42750,603745
2014-11-13,42750,43200,42500,42500,261343
2014-11-14,42400,43050,41600,41600,384894
2014-11-17,41600,41900,40250,40250,646126
2014-11-18,40000,40900,39800,39950,781061
2014-11-19,40100,41350,39900,40800,689058
2014-11-20,40950,41050,40000,40200,356476
2014-11-21,40300,40550,40050,40500,303917
2014-11-24,40550,40700,39900,40250,441317
2014-11-25,40100,40500,40050,40050,356866
2014-11-26,40150,40300,39650,39650,524477
2014-11-27,39600,41600,39100,39850,1112888
2014-11-28,40000,40450,39750,39850,434733
2014-12-01,40150,40450,39900,40400,438681
2014-12-02,40700,40700,40150,40200,218058
2014-12-03,40200,40500,40100,40100,201455
2014-12-04,40350,41350,40250,40900,621579
2014-12-05,41250,41250,40500,40650,278372
2014-12-08,40450,40650,39900,40000,510757
2014-12-09,39950,40250,39150,39150,492387
2014-12-10,39000,39300,37500,38050,803285
2014-12-11,37800,38850,37700,37700,342411
2014-12-12,37950,38200,37250,37700,249865
2014-12-15,37350,38500,37300,38500,255677
2014-12-16,38450,40100,38100,39750,562865
2014-12-17,39750,40150,38700,38700,253158
2014-12-18,38700,39100,37650,38100,360243
2014-12-19,38250,39200,38100,38550,319580
2014-12-22,38600,39800,38600,39650,334522
2014-12-23,39900,40550,39100,39500,307466
2014-12-24,39900,40150,39450,39700,229183
2014-12-26,40000,40450,39450,39450,493921
2014-12-29,38600,39000,38200,38750,268701
2014-12-30,38750,38850,38300,38850,133720
2015-01-02,39050,39500,38850,39150,209680
2015-01-05,39000,39200,38650,38950,168975
2015-01-06,38500,38700,37900,38250,271199
2015-01-07,38100,38350,37900,37900,169967
2015-01-08,38150,38800,37900,38100,225169
2015-01-09,38650,38900,38100,38400,270553
2015-01-12,38550,38900,38400,38500,219070
2015-01-13,38700,40950,38500,39700,1225518
2015-01-14,40200,40800,39950,40250,564228
2015-01-15,40650,41300,40400,41150,578489
2015-01-16,41450,41600,40400,40450,355641
2015-01-19,41400,41850,40700,40700,414952
2015-01-20,40700,41000,39900,40450,341989
2015-01-21,40600,40850,39650,39950,350746
2015-01-22,39750,40100,39150,39250,290932
2015-01-23,39700,40400,39500,40400,366340
2015-01-26,40450,40950,39850,40000,305561
2015-01-27,40100,40350,39200,39500,331935
2015-01-28,39200,39650,39100,39600,224071
2015-01-29,39550,40550,39500,40100,336457
2015-01-30,40750,42250,40050,40700,1228557
2015-02-02,40900,41550,40350,41500,396675
2015-02-03,41550,43000,41150,42900,1028397
2015-02-04,42900,43500,42350,42400,642246
2015-02-05,42750,42850,42000,42400,391517
2015-02-06,48000,48300,45400,47100,4867669
2015-02-09,47050,51300,46600,49300,4058760
2015-02-10,50000,51700,47450,48800,2788615
2015-02-11,49750,50600,49300,49600,1671265
2015-02-12,49950,50800,48050,50500,1772525
2015-02-13,51000,58000,51000,58000,6289955
2015-02-16,60400,66700,59300,66700,6840229
2015-02-17,69500,71400,63400,64800,9534166
2015-02-23,67300,74400,66100,73600,7696640
2015-02-24,72900,75700,70500,72000,5704104
2015-02-25,73200,73500,66900,67800,5177103
2015-02-26,66500,68200,64000,66800,6690995
2015-02-27,67300,69100,65500,65500,3363450
2015-03-02,64500,66100,62200,62300,2808599
2015-03-03,64100,67400,63400,64600,4200821
2015-03-04,64500,69200,64000,65800,4287443
2015-03-05,66500,67300,63600,64400,2443446
2015-03-06,65000,69500,64000,69500,4157210
2015-03-09,71000,71900,67000,67600,3242703
2015-03-10,67200,68000,64800,65200,2068230
2015-03-11,66200,67700,64800,64900,1844737
2015-03-12,64900,66300,62800,65800,2055098
2015-03-13,66800,68400,65900,66700,1867711
2015-03-16,67900,69000,66800,68200,1770756
2015-03-17,69400,69600,67500,67800,1458790
2015-03-18,67900,69400,64000,64800,2453085
2015-03-19,65400,68000,63300,68000,2019727
2015-03-20,67700,69800,65600,67000,2225580
2015-03-23,67400,68200,66000,66400,933401
2015-03-24,66500,67600,65700,66200,756752
2015-03-25,67000,76100,66600,76100,5853071
2015-03-26,75000,76400,69200,70200,6543618
2015-03-27,69800,72100,69000,70200,2592620
2015-03-30,71300,71500,68500,68500,1502840
2015-03-31,69100,72000,68400,69900,2202008
2015-04-01,69400,70500,68500,69400,1090848
2015-04-02,69900,73100,69100,71000,2467565
2015-04-03,70300,71800,69700,71800,1123103
2015-04-06,71600,72900,70700,71800,1118575
2015-04-07,73500,79400,73300,75500,5224732
2015-04-08,74000,76000,72100,74700,2490782
2015-04-09,74900,75500,73500,73500,1163262
2015-04-10,79400,80900,75500,75600,3169118
2015-04-13,78000,86900,77100,86900,7602050
2015-04-14,88000,97400,85800,91800,9957287
2015-04-15,91800,94100,89700,92300,3140697
2015-04-16,92300,93500,86500,87400,4039251
2015-04-17,90300,91500,83600,87500,6148215
2015-04-20,86900,88200,84700,84900,2431903
2015-04-21,85400,88800,85000,85700,2335349
2015-04-22,86200,89200,80800,84900,3536057
2015-04-23,84800,85600,80500,80800,2444408
2015-04-24,80600,83100,78700,81600,2511409
2015-04-27,81700,83700,81400,81900,1055067
2015-04-28,81800,89600,80500,86500,4140931
2015-04-29,86600,87400,84100,85300,1373094
2015-04-30,84900,88000,82600,85700,1969962
2015-05-04,84700,87400,84500,85100,780216
2015-05-06,85100,86600,84600,84600,793009
2015-05-07,84300,84800,81600,82700,1105980
2015-05-08,85200,85900,83500,83500,1274329
2015-05-11,83100,83700,81900,82000,968272
2015-05-12,81800,83100,80500,80500,825151
2015-05-13,80500,84100,77400,81800,2352935
2015-05-14,81300,84700,80200,81800,1595834
2015-05-15,83600,85200,82900,83200,1626523
2015-05-18,84000,84200,81400,81600,1135333
2015-05-19,81700,83300,80200,80900,1352919
2015-05-20,80800,81800,77800,79900,2088224
2015-05-21,81900,83300,78900,78900,2291467
2015-05-22,78700,79900,77200,77500,1265191
2015-05-26,76600,77000,71100,71600,2768531
2015-05-27,72300,73300,68900,70600,2319191
2015-05-28,70900,73700,69800,71500,1969439
2015-05-29,71500,72500,69000,69000,1437340
2015-06-01,69400,72000,69000,70700,1314063
2015-06-02,72300,72300,69100,69600,975497
2015-06-03,69100,69900,65300,65300,1645259
2015-06-04,65400,68000,65300,68000,1094007
2015-06-05,67800,75400,67500,72300,3166406
2015-06-08,75100,79700,74000,79500,3383074
2015-06-09,80000,81800,77300,77900,1920710
2015-06-10,77700,77900,74000,75100,1813266
2015-06-11,77000,78000,74300,74300,1466727
2015-06-12,74300,76100,73300,74300,1056994
2015-06-15,73900,76300,73600,75100,760701
2015-06-16,75200,75600,71800,72800,905052
2015-06-17,72900,83100,72200,79100,3362585
2015-06-18,81000,83900,79500,80100,2315101
2015-06-19,81000,81600,78500,80100,1061268
2015-06-22,83800,88400,83700,84800,3350992
2015-06-23,86500,86800,82300,82800,1821801
2015-06-24,82900,83500,81600,83000,1090011
2015-06-25,83000,84500,81700,81700,935918
2015-06-26,81800,82700,79400,79500,1404287
2015-06-29,77600,81200,77100,78600,1199275
2015-06-30,78700,79700,76600,78000,966723
2015-07-01,78200,82900,77600,82000,1437867
2015-07-02,82800,83900,81500,82700,1107266
2015-07-03,82500,82500,80000,80300,1021098
2015-07-06,79000,82300,78500,78600,1258301
2015-07-07,82500,85000,78900,81000,3316410
2015-07-08,80400,81300,76700,77300,1448527
2015-07-09,76100,77500,73900,77000,1203735
2015-07-10,78000,78800,76000,76100,765677
2015-07-13,75000,79700,74900,78500,1058842
2015-07-14,80100,80600,78000,78100,651538
2015-07-15,79400,83800,78700,83000,2865210
2015-07-16,84500,85600,82200,83100,1667570
2015-07-17,84700,85200,82000,83000,1536638
2015-07-20,83400,83400,81300,81800,708744
2015-07-21,82400,83100,80400,80900,695852
2015-07-22,81000,82300,79800,81700,885324
2015-07-23,82000,82200,80300,80500,542679
2015-07-24,80600,83100,79900,81800,801062
2015-07-27,81900,82500,79100,79100,954887
2015-07-28,77900,79200,76500,78300,731235
2015-07-29,78500,80100,76200,76200,753317
2015-07-30,76500,79000,75200,76400,790654
2015-07-31,76200,78000,75800,77900,434197
2015-08-03,77900,78600,76900,76900,357783
2015-08-04,76300,80500,76200,80500,922630
2015-08-05,82600,84300,81800,83000,2256571
2015-08-06,83000,84700,82500,84300,1208696
2015-08-07,83200,83300,81700,82100,778393
2015-08-10,82400,84300,81800,84000,912271
2015-08-11,85600,85700,80500,80500,1143435
2015-08-12,79500,81500,78600,81100,945896
2015-08-13,80700,82500,80500,81300,514982
2015-08-17,79700,81000,79400,79500,658890
2015-08-18,80200,80600,77700,77700,653528
2015-08-19,77300,77600,71700,73600,1588715
2015-08-20,73300,74000,70000,70100,1559311
2015-08-21,66400,68000,63800,65000,2383047
2015-08-24,64500,66000,61500,61700,1959596
2015-08-25,63600,70600,61400,70500,2760815
2015-08-26,69500,71900,69100,71600,1254912
2015-08-27,73000,75000,71500,71600,1137746
2015-08-28,73800,73800,71600,72500,654035
2015-08-31,72600,72700,70500,71000,840615
2015-09-01,70100,72100,69800,70300,518135
2015-09-02,68900,71000,68300,71000,632266
2015-09-03,71300,71800,69000,69300,614840
2015-09-04,70000,70000,66300,67000,671226
2015-09-07,66600,70000,65600,67600,537611
2015-09-08,66900,68200,65300,65600,486191
2015-09-09,67700,70300,67200,69800,710007
2015-09-10,68500,69400,67800,69400,493442
2015-09-11,70900,74200,70200,71500,1180820
2015-09-14,71700,72100,69500,70100,418883
2015-09-15,70300,71700,69500,70900,347306
2015-09-16,71800,72200,70300,71100,410374
2015-09-17,71900,71900,68500,68500,644403
2015-09-18,69700,72300,69600,71800,920642
2015-09-21,72000,73000,71500,71800,587835
2015-09-22,71800,71900,70500,71200,377368
2015-09-23,70300,71400,69700,69800,460699
2015-09-24,70900,72100,70400,70400,378786
2015-09-25,71700,72300,69800,69900,457193
2015-09-30,69200,69600,67200,67900,692508
2015-10-01,68800,69100,67700,68100,454963
2015-10-02,68600,71800,68300,70000,777517
2015-10-05,71100,71600,69500,69700,430751
2015-10-06,71000,71000,69900,70200,362511
2015-10-07,70500,71300,69100,69500,469927
2015-10-08,70400,71100,69500,70000,390156
2015-10-12,69500,70000,69000,69200,295743
2015-10-13,69400,72000,69400,72000,729759
2015-10-14,72500,72600,71000,71400,463158
2015-10-15,71500,72200,70800,71400,303359
2015-10-16,72600,74300,72500,73900,1032790
2015-10-19,74100,77600,73400,77600,1352180
2015-10-20,77600,78300,76600,77500,643297
2015-10-21,78000,79900,77500,77500,723871
2015-10-22,76900,77600,75300,75300,592463
2015-10-23,77000,78400,76200,78000,705882
2015-10-26,78000,79000,76600,78200,570888
2015-10-27,78600,78600,75200,76000,803954
2015-10-28,74600,84300,73000,79600,3586646
2015-10-29,79000,79600,77100,77100,890850
2015-10-30,77800,79300,76000,77000,634501
2015-11-02,76400,77100,75500,75600,375181
2015-11-03,76500,77500,75500,75800,406192
2015-11-04,75700,76100,74500,76000,472454
2015-11-05,76100,76600,75700,76000,404762
2015-11-06,77700,78200,75700,76300,826233
2015-11-09,76400,77700,74000,77000,813439
2015-11-10,77900,79300,75600,75800,1080623
2015-11-11,75900,80000,75600,79900,2002354
2015-11-12,81700,84000,81200,81500,2730642
2015-11-13,82000,83300,81000,82800,1212471
2015-11-16,82000,83700,81700,82100,877528
2015-11-17,83400,86100,82300,86100,1597995
2015-11-18,86300,90000,85200,89200,2566865
2015-11-19,91200,93700,89600,90700,2487729
2015-11-20,90500,92000,89700,91400,1044090
2015-11-23,91900,92400,88800,90700,1326119
2015-11-24,90700,90900,88800,90400,986124
2015-11-25,90500,90900,88100,88100,914277
2015-11-26,88200,89000,87700,88000,773826
2015-11-27,88400,88800,86900,87500,586207
2015-11-30,87300,87800,85100,86300,1195772
2015-12-01,86100,87900,85400,87500,868082
2015-12-02,87500,88900,86300,86300,803753
2015-12-03,86300,87900,85700,87800,540112
2015-12-04,86700,87400,86500,86700,458637
2015-12-07,87500,87600,83900,83900,912776
2015-12-08,83800,84200,79600,81100,1471126
2015-12-09,80500,81700,80500,80500,543609
2015-12-10,80600,82100,80100,80600,804042
2015-12-11,79700,80500,78300,78600,727665
2015-12-14,77300,79300,76100,78200,601871
2015-12-15,79300,79700,78500,79300,471180
2015-12-16,81000,81200,79800,80100,600414
2015-12-17,80800,81200,79400,80300,472555
2015-12-18,79900,83400,79700,83300,908273
2015-12-21,83800,84000,83000,83300,571645
